x,y
36,50139
40,52988
35,32206
44,66510
59,45413
58,49999
38,43006
36,39914
44,37768
32,33457
47,36582
55,47149
29,31758
55,46950
41,44297
52,35941
59,42648
25,49058
41,32710
32,29918
35,29117
44,52302
54,53272
50,51440
27,44295
44,38692
30,49613
63,44548
32,35136
54,55267
52,35855
41,31693
36,39662
29,44773
42,39919
29,49314
36,45931
54,40286
64,63186
42,61998
26,56734
54,43725
63,21597
40,47854
33,51358
63,57702
52,21159
46,62329
62,49790
59,36845
34,46964
28,44444
42,53794
37,49379
28,50888
38,38854
32,52921
37,40840
37,57142
33,26613
34,46664
50,42544
49,61815
59,49129
45,55161
62,52566
62,45914
32,56816
56,50379
35,43877
48,39947
27,42424
55,55447
43,32414
60,39265
40,26832
40,52411
65,33675
42,49626
56,44316
31,63047
43,44503
26,52649
32,38043
51,38688
55,44516
29,43292
32,56115
26,48670
64,27268
44,69142
35,49305
56,28143
48,30636
28,27210
27,54427
28,50794
42,48522
47,54769
36,58580
30,48810
48,67498
62,59361
40,45075
27,43148
39,56562
31,24966
63,34989
47,45559
27,59033
57,44981
49,55865
28,60742
31,51780
26,38193
34,50079
36,61213
39,53994
47,49354
48,52445
49,41940
64,39802
41,55410
28,16869
29,38587
47,43405
52,52041
38,51070
28,49676
55,40735
56,48284
31,59510
64,41781
56,18615
38,38804
28,37988
34,64985
27,58026
32,37131
28,41259
36,64158
37,42316
25,40761
47,31074
51,47506
40,52664
53,48871
29,26361
48,46573
28,86500
62,52280
28,53835
60,64555
60,36736
45,42081
47,40299
35,49545
31,50575
32,53560
58,29506
61,59241
60,34189
51,47255
49,34536
54,33132
50,46543
29,44949
54,28560
44,49415
47,45905
55,30376
58,56419
30,30687
46,48804
56,52008
37,32963
42,52465
40,34001
53,57559
33,46537
52,30855
64,46018
35,25203
41,58786
26,33712
56,60412
29,64385
39,51180
53,56949
28,40767
60,44864
53,43401
61,64441
47,47814
50,42486
59,41036
51,50446
42,63978
61,43490
49,45812
30,60557
35,40622
49,55724
61,69368
56,73998
57,43732
29,69358
46,42321
42,51996
48,59897
45,44548
42,40890
26,53579
26,34659
30,27938
53,44251
46,27433
38,53717
51,45621
44,49120
37,46360
59,65812
48,58900
38,36057
60,53505
63,59453
51,43752
38,64069
59,44055
53,46449
65,51570
32,45556
51,47292
25,57057
59,31496
25,55498
26,38124
56,29589
48,35409
42,27036
34,48419
49,37040
65,48835
52,36650
48,38971
38,42554
26,60026
33,46040
55,52594
43,48368
51,48041
62,22568
52,62196
47,42527
51,37897
46,40683
41,48248
43,37132
53,38940
35,52816
41,31086
26,45726
57,48936
50,41419
53,64447
26,21405
25,43680
37,56724
30,31760
43,48673
38,52731
31,50445
48,47675
57,27137
54,54077
46,14796
51,48021
36,55555
53,49503
53,57334
30,42175
40,53052
64,53620
53,56016
44,43310
59,39228
58,59659
59,49386
30,44496
34,64668
32,36465
56,53285
55,56327
44,51580
49,53860
50,37290
62,38674
37,36143
52,46464
52,33815
57,65162
51,21024
60,37417
49,66040
47,41279
56,19767
63,45017
51,26271
29,53828
60,30685
25,45368
60,41094
37,64833
41,30767
44,47133
62,53022
45,45695
53,38537
26,45600
37,42968
45,32772
33,48082
43,42393
52,53092
33,26725
64,45271
50,57162
48,46183
41,48039
60,44084
34,58789
43,73419
32,28700
34,33340
43,54571
27,45615
59,40950
38,53761
33,16504
49,34930
42,22709
29,39195
53,65795
37,50613
26,53496
37,35426
55,41774
40,35649
51,39823
64,39458
35,34128
44,66653
38,41832
44,22588
36,47021
44,47930
51,60129
60,35151
51,20482
39,38020
55,50044
29,67185
55,66158
54,45317
51,53525
59,48846
63,46759
58,43451
50,35674
31,47831
37,49217
48,36624
45,49523
38,45710
59,28467
27,47735
44,46582
39,50382
57,21282
34,36314
64,41157
62,47675
57,25735
59,32906
45,42719
44,27275
42,23306
31,39516
52,35511
49,34447
51,48922
30,48976
33,38113
39,38633
40,35451
42,60730
33,42094
48,49815
32,39003
41,65692
51,33244
36,54492
49,36067
52,42122
58,50991
53,60374
57,60053
41,56714
27,36176
58,59343
55,38993
63,16171
31,41605
41,34097
51,29135
64,59587
58,68136
33,45775
35,38712
34,29757
52,43901
59,49763
27,35595
30,47815
47,53203
33,33041
35,45134
31,51107
28,35119
37,56961
55,52620
36,74667
50,25438
57,39216
64,43004
25,57629
48,60215
32,32368
30,45934
53,46997
44,53900
46,44562
63,39329
53,56378
32,45088
64,57538
47,39783
38,48088
53,33422
44,25462
56,73498
39,54118
49,32004
34,40661
63,58889
55,34506
36,59295
40,38762
41,57974
41,42280
35,58659
44,44040
33,24133
32,49064
59,43464
39,45756
39,36563
42,35214
37,46097
48,42330
59,28945
31,62643
42,45673
51,52049
36,47059
30,54434
33,51392
48,67913
43,35442
65,32516
64,34508
49,35357
44,40576
63,46120
47,57173
49,27042
34,45923
36,34957
43,32605
39,40968
33,46610
48,47436
50,33237
52,64207
61,49595
37,35560
63,45732
52,78513
40,60417
49,44564
55,39830
56,33556
54,33896
26,55701
28,48784
42,40479
26,41793
38,36174
64,31938
63,53252
64,57531
35,44818
48,42854
37,38190
64,27215
62,41335
34,49890
26,57411
41,36904
30,48252
47,53236
52,33272
65,26110
41,56514
30,69883
38,28300
37,40771
59,37410
57,25381
65,63399
55,33984
49,60982
48,36925
61,45542
47,41419
58,63415
34,32350
47,30768
58,41191
28,28242
41,59667
52,54047
37,62035
65,51065
47,36762
64,46341
42,39102
60,50964
32,31140
35,38720
47,42111
60,50818
55,51860
40,26764
64,52168
56,36811
58,39927
55,39855
47,43735
26,57092
42,49545
33,50958
36,50278
26,45579
35,23035
49,32500
31,35663
42,74200
59,51951
55,52869
56,24907
61,46772
65,54389
39,33698
63,52604
40,44858
38,26784
49,55466
49,54209
48,26840
49,38574
28,58030
52,52636
65,57999
65,43456
47,53772
47,47978
46,36069
36,42133
53,32168
58,44878
59,31152
54,51769
54,59836
41,35963
37,58718
48,54200
34,41252
60,49018
36,44170
57,45705
59,42174
61,49462
60,55802
32,35129
35,49569
29,14969
59,54469
42,47478
59,58981
43,50779
33,53122
37,34493
59,38525
55,59923
58,24908
59,56638
58,46593
35,36685
29,31770
49,47959
47,56736
30,36009
41,38991
63,48189
57,49328
27,39115
64,63480
44,32280
57,66418
39,42415
34,48264
33,37345
31,49480
29,40803
42,37685
28,36452
54,43698
57,40434
36,51965
43,35916
40,48430
33,45219
40,31077
56,36108
48,64647
63,49477
38,40209
35,35967
52,44603
45,44528
50,44071
31,55234
48,43032
45,41309
38,38763
65,57332
51,48062
54,46049
34,45062
35,40620
28,39940
42,34674
46,20798
46,38310
44,50808
44,36066
29,49315
65,36966
49,61663
47,59159
37,39005
59,41676
55,64412
56,56223
60,64658
36,49585
40,51845
59,59146
64,39712
64,48442
59,37989
47,41935
57,50514
64,52070
62,54401
27,42880
56,49212
32,45060
64,29462
54,49580
58,53205
55,29798
64,28245
45,49255
34,55286
31,49188
32,62644
63,65678
36,44271
50,58084
25,40467
42,58304
30,41609
62,48645
39,48882
53,57506
44,58401
34,42166
58,47142
48,46426
52,54528
58,38562
29,40704
60,38110
45,37230
45,39363
41,36843
53,48525
33,33584
48,49547
62,65261
52,60456
44,46502
54,40955
60,45865
48,26457
52,39673
31,39402
47,48923
47,37466
40,46264
45,39577
60,33578
50,71021
54,34434
45,56441
39,32213
26,54693
46,44811
64,38319
45,49714
43,40921
34,73557
36,53740
29,40915
37,53693
40,44644
37,41950
38,52977
43,41663
49,52122
59,41086
49,43762
42,37463
53,57069
62,56124
28,62488
46,63905
48,25647
58,39671
61,59170
54,47377
39,24019
25,34362
46,44057
32,30604
26,34564
50,27634
55,45362
30,40402
44,63232
34,62494
31,33986
64,54429
52,38513
41,58648
39,55986
35,53265
40,65339
65,41309
49,44415
63,25145
45,35776
32,55238
51,44867
36,65079
30,51430
51,49757
64,39965
40,33576
31,40921
61,38257
27,49252
47,62320
46,29352
29,41294
65,45542
27,52066
65,38822
40,35412
39,41647
35,53448
55,64723
32,52715
41,36711
29,17860
64,48815
36,63249
47,52622
44,51051
62,38182
33,33846
52,46926
57,36241
34,42301
35,53174
41,55773
41,62684
57,60111
63,70212
31,47197
33,38373
64,29402
60,35984
38,48114
44,41418
41,34415
46,45787
56,50644
59,26276
40,40971
35,41333
31,43536
27,25169
44,75911
51,63012
65,44961
51,66281
44,32009
61,54456
59,56843
56,46287
32,34601
56,24168
64,33809
28,56028
48,35929
32,55075
26,59437
41,50628
59,42167
26,32695
26,44125
35,52704
26,51704
45,46763
41,56268
57,28443
54,60137
28,37181
57,47695
49,49967
52,30262
40,41239
58,42423
26,32042
47,39622
32,50486
27,57032
30,64642
46,44976
47,53975
45,40160
26,31715
55,42592
59,42897
61,34125
28,41389
53,53246
37,42767
54,44527
28,63394
30,54026
54,33936
40,71456
45,74401
44,43824
60,40123
32,54271
52,45882
52,59396
25,45324
57,51902
63,38188
35,38792
57,51197
60,38418
36,36315
45,59717
53,37431
26,56244
37,53477
25,23582
28,54086
35,35093
60,51916
34,48523
59,41172
40,54091
42,41298
38,57214
32,35708
37,57795
37,72967
45,57576
47,11377
39,55410
63,36655
42,42268
51,36050
62,58398
43,50583
37,60634
44,39734
47,58388
43,47573
65,45452
35,41048
63,37705
43,55155
45,39662
60,60589
55,48125
62,36917
43,16864
36,64085
60,30864
47,23136
45,23949
40,44188
27,49844
57,56704
54,46618
44,55957
57,49124
31,44887
38,27800
35,48501
64,34480
58,31165
30,50316
32,32724
60,50670
37,35500
59,39290
43,43326
37,61996
41,30767
59,44274
49,40134
38,41307
60,52055
30,38553
27,33446
46,29145
62,44164
63,41435
31,47359
62,51911
38,58986
55,50989
30,41906
27,54900
36,53216
34,40244
57,19970
39,32970
53,44754
42,50689
26,48544
65,51976
27,58172
28,32411
52,15590
63,46155
51,48265
48,34645
52,53577
51,32794
40,53298
44,37317
45,24215
49,55520
35,59284
58,26862
27,41515
54,63715
30,57066
40,20607
32,61724
62,38282
39,39948
51,62021
55,40932
29,54268
51,34773
41,33753
46,40751
40,32152
25,31907
65,41634
63,44401
32,38139
35,39644
32,52715
32,31085
39,56989
53,68853
56,40593
44,36151
61,59181
30,43423
29,33804
32,49374
53,48479
64,48017
27,44762
35,41711
47,51467
52,32463
34,44546
48,44507
26,39425
48,27345
33,38373
51,46925
31,57615
57,51213
36,45231
41,60228
34,51472
39,44922
35,35364
53,62672
37,43464
49,35430
36,43239
49,52280
64,51110
63,52460
56,50653
55,63281
64,47892
28,45807
31,57799
49,39862
38,64749
28,49592
38,54098
28,65012
62,33037
33,50241
36,49969
40,39608
50,43590
39,46221
63,42874
43,49371
45,38693
40,45336
36,45864
33,36056
30,61125
38,42278
41,14495
28,50143
53,45555
49,42387
46,69805
64,46833
46,43911
51,47934
58,45302
46,36633
48,28321
48,49332
49,68455
61,46191
26,37389
59,59491
26,70592
25,58118
36,30737
28,43590
51,57109
34,49838
33,35264
37,47661
53,40225
63,47585
40,59415
46,36670
47,44558
62,25819
45,47746
55,43819
29,30463
61,52744
47,39656
52,46476
41,41655
34,60816
32,50514
52,45417
51,52502
40,44034
45,35099
27,44800
61,46393
51,39928
63,49154
44,49030
47,34767
40,33846
35,48637
27,52836
33,41860
33,66176
31,53260
64,36076
58,35298
63,42321
60,66414
44,40662
57,41089
35,49861
40,35064
47,39764
58,49767
33,55982
26,55714
33,70915
59,72760
47,50904
59,38648
41,42597
59,33956
39,49509
54,64220
44,60504
38,42019
56,58156
28,31535
30,49458
40,54174
49,34134
42,45306
39,39274
51,42582
44,36054
27,56837
39,49091
26,49991
64,44257
44,49503
43,33489
39,48692
57,65770
62,56376
30,37064
25,54039
43,48908
44,33812
45,53983
33,34679
31,63151
47,33774
52,60711
29,46312
36,45959
53,45860
38,57071
44,47656
26,21871
45,52464
47,51756
60,53574
56,47199
46,35155
54,57742
65,77619
30,35182
32,36711
29,27791
35,39618
31,46706
65,48395
41,31852
30,18579
26,52627
61,54376
60,35789
52,38024
55,62913
38,54296
55,45518
29,36716
50,46484
40,61533
42,36086
40,40524
38,39887
46,31294
35,51277
55,27393
57,32855
39,31375
38,46063
32,54068
29,50424
27,56656
42,44315
36,43235
54,41875
26,26420
35,53396
47,53916
54,34232
53,49264
34,63702
26,49016
50,37440
31,36059
26,59327
30,39136
44,55802
46,41048
59,72159
63,42335
45,34654
30,60069
41,33579
52,52277
63,45246
38,42125
31,24515
58,53504
37,65046
53,48985
57,31012
43,58821
32,37892
63,65162
53,50008
28,36880
41,39726
48,41266
32,47896
64,55858
44,48571
39,33940
31,55198
57,49438
47,36805
33,56568
33,50597
36,57155
47,43263
58,56188
55,26435
35,50325
41,40819
54,60363
54,59672
56,46488
43,31688
46,42252
55,43490
61,55088
64,36051
50,64829
30,53678
49,56817
64,53582
31,30442
57,33994
47,48728
27,25703
26,52545
42,44672
60,60763
47,42794
32,47355
44,35314
61,45557
29,20445
64,49232
26,41689
35,27431
54,38941
46,34206
53,42238
62,53496
42,48487
56,33365
53,64880
63,44585
39,53425
37,50532
44,38049
46,26279
63,46194
42,49111
37,33491
30,45216
55,33042
38,37417
44,44558
39,50011
62,43017
43,56152
65,27305
54,40874
64,58573
28,43110
25,42850
30,39253
29,48381
33,27514
33,54223
42,56550
55,50986
29,63862
38,52568
59,59452
46,52679
31,34795
53,69428
59,32710
50,62190
57,27293
54,52938
54,39307
42,66608
27,39406
31,58727
64,57652
47,48196
36,73195
51,57583
58,55975
47,58569
63,53459
51,43206
45,38120
36,61577
39,60638
43,50223
30,52340
54,35770
59,60066
26,50162
38,38781
29,63335
43,58444
38,52743
38,45295
42,37898
27,35979
48,70112
57,29414
36,49018
35,35941
65,58088
44,53852
44,39840
54,44246
34,35022
58,40176
32,44226
34,37796
54,33689
62,29156
57,57979
41,55454
60,45323
56,26865
54,56799
61,49238
27,39124
32,48879
28,45973
57,23512
61,39409
49,36757
53,61172
46,39359
36,52562
33,46126
31,52353
48,29807
35,39419
64,65302
34,49533
48,34729
27,46757
49,34049
36,49364
25,50849
39,43496
61,49111
50,25531
32,25517
52,57877
46,52504
58,63285
49,51238
53,40232
28,50475
29,40964
42,30803
34,53028
26,47756
65,32257
39,35304
54,78159
35,10129
44,53439
42,62862
35,27511
36,36162
50,40914
51,81555
56,52135
49,61499
28,35502
56,35461
61,35043
42,55631
51,45971
59,47095
53,42534
51,48856
38,31154
44,54777
61,36456
37,19925
30,56296
55,37813
55,47111
50,51139
34,44676
39,33755
27,37609
55,14939
46,45235
39,51082
56,33761
35,37456
27,47861
56,27236
52,37551
54,46446
56,40898
41,47759
62,55510
32,43177
47,44769
47,51530
42,52688
32,55500
32,36959
29,42240
34,39505
63,46533
62,43085
61,51934
63,32170
49,46110
58,36702
41,33453
36,47295
61,57924
46,46444
33,36075
49,50682
60,59826
36,55076
35,37206
30,54956
27,62914
46,36224
28,26520
59,45988
36,36522
27,44342
60,53634
49,36839
59,54408
35,18762
63,35159
27,45537
40,54190
36,44177
44,52683
61,41380
41,52540
37,14667
61,57920
43,35960
26,34804
45,58904
27,41071
53,69656
46,42842
34,36972
33,70261
31,29738
52,47805
49,33807
47,52552
42,32303
63,24926
39,49064
48,54849
34,27951
57,50385
45,31377
48,59502
55,27292
33,66562
36,37948
35,51791
38,34096
44,54356
45,36382
26,37166
27,42916
64,43235
34,43923
50,62617
59,61903
54,55746
61,64905
43,43295
57,55662
36,61576
45,53683
42,31445
47,30712
36,52451
33,61547
55,47517
42,39091
61,35617
43,42733
29,56596
45,43153
62,52453
29,45178
49,36111
52,40541
54,57522
34,34859
29,57486
59,44721
59,54209
35,49328
42,47717
29,65513
59,49913
61,36609
28,52463
30,38472
44,40145
58,45926
45,21521
57,40613
49,63893
33,49680
38,30730
54,54052
56,32815
26,49474
30,53759
64,52410
50,57518
39,35593
47,32388
44,35956
56,45833
26,36511
38,59438
27,57775
42,39390
32,43459
39,37434
39,58384
58,46840
54,57928
50,47629
65,66896
32,43752
54,65724
64,50684
39,41758
46,49532
27,49914
46,48494
28,20047
50,41174
64,52182
30,47658
65,57268
36,47268
55,26322
35,55862
44,54995
65,45188
28,49945
58,32366
57,44166
26,39857
62,49972
65,52883
30,57983
33,44549
31,44912
61,36814
53,58675
36,29569
53,21731
43,48864
48,59945
60,30265
53,32494
63,45153
54,50772
32,47662
41,41381
46,42071
45,50105
37,53504
25,56740
54,47675
45,54972
48,71084
32,37600
27,33565
59,45052
32,29957
50,48645
54,54714
36,45657
33,40495
47,45971
48,33349
47,44482
59,18393
63,50368
38,64482
56,53118
52,63653
64,29126
41,44201
62,55032
41,29750
35,55180
61,58474
30,48325
42,48746
27,26749
35,52957
26,31414
64,30678
44,54431
39,41471
49,81435
53,36899
39,41586
38,31645
45,57200
32,35036
53,31485
28,57904
51,58900
46,42861
40,36035
61,44602
57,61898
63,37613
46,38627
59,48453
63,60649
57,31921
30,32656
63,53611
53,48279
42,43252
63,55228
63,39405
38,31929
33,43920
63,47369
26,51351
38,36807
33,15701
58,51069
55,52991
42,37237
32,30198
55,60711
60,66864
42,57273
51,28224
52,34590
38,51719
29,53011
63,59919
58,42870
46,48016
52,50044
50,64628
55,46141
61,28321
52,68394
51,71513
56,27355
59,48878
62,68364
49,36269
37,58781
39,54286
33,36651
50,37084
50,42436
28,48525
32,23396
33,39906
33,49203
49,35452
63,41338
64,44883
26,36687
45,65623
59,62479
46,32389
35,51099
39,52956
43,60708
51,41864
53,41332
26,43396
30,19271
47,33737
31,62822
33,30929
40,37158
57,28765
63,48266
58,46653
53,42138
28,58426
30,64779
42,45044
34,57528
59,38846
62,52635
39,48909
50,23943
41,53954
32,55872
39,23424
60,68419
40,35003
62,73025
43,51075
32,33890
37,52336
53,43421
38,28977
46,41792
28,49996
27,56511
60,32815
25,52869
52,47213
38,35554
42,55050
44,41711
35,43795
61,43435
51,46795
60,23782
54,41994
49,39390
27,65330
43,50230
61,52784
50,56216
41,63275
37,48554
39,46121
57,50625
45,55903
40,47717
32,64997
40,60539
28,48376
32,54984
56,58551
62,32608
46,26013
64,40653
27,43644
30,31988
39,45228
34,54202
51,30427
29,45752
62,57317
30,55212
62,31635
49,47663
35,53472
54,34378
46,30966
56,40409
60,53847
48,58548
34,45430
59,44115
40,31093
60,42300
44,46269
62,38702
35,47846
57,48743
29,61402
29,53290
30,54670
40,46900
53,33876
53,50731
59,41903
39,42118
39,21124
60,47765
53,41069
32,45787
38,50796
63,42695
32,48572
25,51389
27,55174
47,50347
31,47373
31,40986
37,52421
36,19453
43,48342
40,22118
38,60545
62,40078
56,40511
37,36488
39,46166
36,50604
42,35924
63,30697
30,54579
49,29196
53,39391
41,70046
42,47260
40,34762
44,50311
42,53131
35,31495
39,23325
26,52052
43,35650
54,38370
57,40609
41,46625
40,33597
62,47434
26,38487
27,59028
46,55528
30,55106
49,43168
56,40524
58,27234
33,35227
59,51655
53,55567
40,61740
51,32621
49,44767
58,42632
29,58720
41,38463
62,25465
45,14196
26,56485
46,56192
54,47933
60,33886
35,30692
31,45866
38,53049
39,45238
42,49216
34,28064
60,28382
35,39639
53,38925
29,42196
63,62858
49,24557
56,45545
44,53184
32,52324
30,24393
52,46923
58,26645
30,50865
45,46090
34,53868
44,59032
45,48176
32,35499
54,61344
44,35999
63,32317
51,60303
51,48840
37,48418
65,45152
33,63199
46,44770
40,33862
48,52628
26,42634
58,36767
29,43050
43,59444
60,63742
63,59510
29,41530
45,54407
40,57756
52,68397
53,59987
35,31549
32,57948
50,40543
33,37405
63,37490
50,48592
32,19058
31,50431
33,45076
42,44141
55,46715
56,27211
31,41558
57,12043
52,64971
41,54123
59,37757
44,40105
27,55401
60,35283
29,45149
60,33597
30,54821
54,43680
55,38140
48,50162
53,55013
34,56536
29,28313
29,38498
38,31946
50,64109
63,41850
44,57487
53,55889
37,48231
52,44475
55,42075
62,54174
54,59467
36,40950
32,47146
53,53886
33,28746
51,42752
29,56874
47,46635
34,36937
44,57666
37,60769
64,43016
38,35739
53,14653
26,48814
37,41698
48,49017
55,42815
31,50774
47,48729
35,33006
58,32396
44,54643
58,47765
53,51804
29,62057
53,33813
33,55367
54,33936
64,45192
44,43259
53,53545
54,30890
62,53780
41,56471
31,59160
62,39223
51,33788
45,53400
34,54216
58,32672
49,61075
46,35475
46,47357
48,23159
27,57800
52,29827
61,52754
64,60516
55,37558
25,39142
45,34028
31,34746
55,42538
45,53914
53,51406
43,50856
62,11662
31,45643
46,37838
64,61911
57,47629
34,38501
59,51523
26,52107
40,57327
65,54192
57,66991
34,41594
53,47093
33,41559
54,22078
38,41182
35,41466
65,38292
38,54582
37,61785
31,33141
60,40868
27,62190
45,25660
48,57415
62,50077
55,53339
46,25032
63,47632
47,41713
27,46133
48,61406
31,56792
25,55735
59,22754
34,44381
59,58628
35,47323
46,45622
46,51205
50,22990
60,49720
37,51221
32,36016
43,29542
47,40350
57,20378
38,53265
28,41423
37,47570
40,54640
50,35401
51,47357
34,65194
50,50725
63,31247
36,32228
33,47785
27,69605
54,52508
48,49981
63,30382
37,45354
30,37508
37,45755
31,59601
55,43124
45,18571
39,41732
35,49220
36,48864
47,56739
54,43268
38,43438
52,36841
34,40647
28,43077
38,51409
30,57617
28,55981
41,47958
41,32775
53,36110
44,47267
40,39557
31,67227
57,67211
56,46924
37,42732
64,45062
25,60153
37,40740
57,52721
55,30132
42,29821
47,58735
44,44240
39,36573
49,54013
61,55061
49,27051
64,51594
26,25721
51,52767
29,57921
58,26958
50,38182
34,47630
33,53357
36,18865
54,81525
61,28982
30,38601
37,59439
35,31123
47,42442
60,61238
53,34557
48,46426
25,52220
60,56390
53,37638
43,41761
64,46639
63,53473
51,70303
32,48332
60,23139
35,45855
30,50089
63,45624
44,51148
39,32108
54,45408
27,60117
53,50836
63,27654
50,49730
52,35504
64,58438
51,41767
49,21006
34,43420
31,40891
41,62654
29,48558
48,46524
31,28738
53,55209
29,64285
49,58630
60,52218
58,54411
33,48360
35,39786
59,38235
55,53165
28,49297
56,62420
61,39299
40,60563
53,23281
35,39570
52,47174
44,36859
30,45467
38,20523
50,42246
57,43502
33,45220
35,65767
54,44998
52,47142
30,29773
40,54769
65,44188
62,39358
44,35196
32,66050
41,52664
31,49626
43,58289
59,48929
41,71863
62,32179
64,49467
64,52994
49,34932
41,50317
64,39912
56,35845
33,28820
45,46737
28,58339
55,66265
40,33793
31,41613
52,59420
45,42270
27,37802
39,37583
57,23832
40,56473
63,43686
57,44558
28,25218
37,42880
56,44612
55,55917
41,49885
49,35370
27,41194
62,55171
44,26447
30,23899
30,35959
60,44808
59,40201
53,31694
34,28703
59,35117
42,27675
29,26620
59,39948
34,49476
37,23555
33,57939
62,34849
38,34887
32,47616
49,37684
57,29825
57,30638
42,53837
26,35911
63,38269
28,33019
54,44421
26,47705
43,39599
57,45106
64,51770
41,48667
55,57317
58,46746
45,44323
26,38550
35,43859
49,44522
46,42924
34,47599
62,48479
37,48610
27,27442
49,30971
43,49461
62,66675
48,35450
34,48880
47,44700
37,51070
31,34583
34,53689
31,44162
59,47154
38,49020
57,34853
52,47263
56,36268
26,36960
48,74638
30,63143
65,42191
47,51362
61,42134
34,46688
45,32095
41,66336
57,36815
50,57839
34,50355
39,39252
28,68336
36,33863
38,32519
63,51977
63,43481
55,41990
50,45275
58,47920
64,48798
45,48556
31,44821
54,45636
41,45105
53,53978
26,56060
44,64405
31,38875
28,47643
59,46455
42,59286
63,35474
65,53105
55,46198
38,18879
53,50000
29,46144
60,59314
43,48871
64,42072
63,55576
61,39245
60,55401
39,34395
34,37808
58,54774
58,27710
52,51582
29,61668
31,37223
27,39966
27,35681
62,52529
60,26891
60,36140
60,52919
50,30596
30,29932
51,31256
50,44500
55,28858
36,50401
61,69251
29,42347
42,32735
63,52308
45,48428
39,55114
55,49004
39,48626
62,32680
44,53884
52,50325
64,41991
44,44043
33,50510
62,34595
61,56782
29,31264
42,53971
61,44900
53,52018
48,56278
61,39655
27,48572
39,53234
27,45643
57,42239
37,37425
53,32987
60,57162
57,14184
63,51259
40,49933
26,50315
45,29764
38,46670
48,38907
42,35427
62,58303
34,54041
43,48715
38,51461
48,58647
42,47790
61,39581
25,43510
57,41253
59,40027
57,62944
53,52388
50,42795
45,26975
32,26580
34,57735
37,46340
38,55525
34,68693
47,52602
64,26186
35,53686
35,61431
52,18152
32,48162
46,46631
57,65302
53,40117
38,45906
58,27349
59,47316
55,39158
40,43071
49,42068
40,35941
59,51309
49,67506
41,34021
44,36173
47,44150
44,66424
61,42990
35,43708
45,58892
32,57690
46,53550
40,70408
30,53248
52,74662
25,37319
28,56476
41,45446
50,40677
36,55531
50,68353
48,30928
53,35295
42,41228
53,46708
47,31444
25,48946
52,35147
45,30915
46,36992
30,45466
63,42057
47,52317
28,36984
40,19835
29,54675
41,39949
26,45245
58,34769
55,43351
51,40646
31,40288
37,62100
62,53779
55,60654
61,51419
41,30826
51,38957
50,55356
25,37883
36,49197
39,40514
41,67582
32,47729
27,46445
58,37952
34,70096
59,39178
36,12980
47,44478
44,29594
29,64113
52,33134
52,58289
35,37003
28,59921
52,38575
61,33920
49,65397
35,33290
62,53133
37,38114
55,40742
45,29912
33,59269
54,31645
63,69384
25,31188
41,60473
64,58236
52,38771
36,47906
61,41721
45,55265
40,48778
55,48879
58,47913
60,45412
49,40609
45,42095
33,40333
41,38760
36,52871
63,35502
53,57362
56,49434
52,42322
45,59541
25,37091
53,51910
30,42397
52,51668
57,61932
49,38730
44,49399
43,36107
26,53918
35,38366
30,53523
33,53963
61,42425
52,51596
41,44772
54,49353
27,45911
49,45942
36,49193
46,58132
63,43040
53,41471
43,47943
62,49356
63,36647
63,41191
59,68159
57,14757
34,46547
30,32543
32,38154
53,52317
38,34457
45,58110
53,32283
55,51189
51,43265
41,33225
56,41987
59,48324
32,49813
39,49193
34,36711
40,45686
46,36059
48,39511
30,55543
38,52535
29,54576
34,36625
51,43153
36,28782
46,58851
37,36693
60,31015
52,59801
56,47963
61,48315
48,35622
60,63220
65,34185
36,45586
41,57136
54,44618
34,49806
49,38417
41,44417
60,36635
61,56368
44,30866
28,44732
53,50868
62,46784
59,39918
45,24418
55,51945
60,49045
58,44762
38,46528
63,39484
54,45866
47,61345
56,39874
64,37466
32,44226
51,42729
56,41572
49,36679
32,47248
34,34703
28,39309
63,54635
28,44648
48,38639
35,34012
48,44566
57,44427
34,49107
46,59197
56,54449
26,43788
62,68983
56,45815
55,50208
41,39610
25,34212
27,37433
36,32555
64,49378
38,64198
49,30508
58,50510
33,45880
60,40072
54,58938
38,43443
37,26129
47,53973
50,36225
55,33619
29,27751
61,48317
52,51712
39,53706
50,53644
41,31471
44,36052
53,47785
34,37889
52,61527
28,62985
47,63503
31,58573
50,28132
31,47814
63,44838
25,24259
40,52951
62,54333
28,41901
53,34829
43,51756
56,33713
30,43201
64,39069
29,41601
50,45301
60,44380
41,52477
61,48139
28,52805
45,50619
35,31527
50,53390
31,29339
56,55206
44,57342
31,42269
26,53378
32,55486
53,57229
61,34878
41,33232
42,41708
32,51388
45,47306
49,41606
36,32726
63,43510
57,60292
31,30628
34,52538
45,49409
60,33017
55,61711
59,42592
45,61995
45,41429
40,71308
39,66840
59,54557
51,46052
46,25811
50,35514
44,42342
41,48537
36,43407
32,58751
42,61723
32,39222
43,55532
29,41379
61,32270
65,24772
55,30176
31,35345
45,48855
40,34195
31,21389
54,42431
35,44596
35,62248
52,38739
38,48289
40,32136
28,49561
29,36050
60,39338
55,44310
27,54154
39,39714
61,49112
50,56232
26,51934
45,46717
49,45883
64,49670
58,62039
47,61878
32,55880
55,50321
32,45820
27,55490
49,36367
58,43948
34,48984
45,51675
37,48136
46,65653
64,51270
31,19528
64,43493
28,51640
56,56918
34,43950
65,27503
40,46705
48,58739
47,45762
63,52854
53,56700
59,39168
56,52005
27,43924
29,43358
